"No.","Time","Source","Destination","Protocol","Length","Info"
"165","119.257258064","10.29.230.57","104.21.61.81","TLSv1.2","90","Application Data"
"166","119.277508916","104.21.61.81","10.29.230.57","TCP","66","443  >  53660 [ACK] Seq=79 Ack=143 Win=8 Len=0 TSval=1637862399 TSecr=3759114229"
"167","119.277752949","104.21.61.81","10.29.230.57","TCP","66","443  >  53660 [FIN, ACK] Seq=79 Ack=143 Win=8 Len=0 TSval=1637862399 TSecr=3759114229"
"168","119.277781705","10.29.230.57","104.21.61.81","TCP","66","53660  >  443 [ACK] Seq=143 Ack=80 Win=1234 Len=0 TSval=3759114250 TSecr=1637862399"
"169","128.257485471","10.29.230.57","34.120.208.123","TLSv1.2","112","Application Data"
"170","128.257613680","10.29.230.57","34.120.208.123","TLSv1.2","97","Encrypted Alert"
"171","128.271225137","34.120.208.123","10.29.230.57","TCP","66","443  >  39320 [ACK] Seq=93 Ack=171 Win=549 Len=0 TSval=945649077 TSecr=3593549208"
"172","128.271225459","34.120.208.123","10.29.230.57","TCP","66","443  >  39320 [FIN, ACK] Seq=93 Ack=171 Win=549 Len=0 TSval=945649077 TSecr=3593549208"
"173","128.271269346","10.29.230.57","34.120.208.123","TCP","66","39320  >  443 [ACK] Seq=171 Ack=94 Win=501 Len=0 TSval=3593549221 TSecr=945649077"
"174","141.055940941","10.29.230.57","178.128.242.134","TCP","66","[TCP Keep-Alive] 57960  >  3333 [ACK] Seq=551 Ack=936 Win=64128 Len=0 TSval=3521752893 TSecr=3388105717"
"175","141.082817480","178.128.242.134","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  57960 [ACK] Seq=936 Ack=552 Win=64128 Len=0 TSval=3388165764 TSecr=3521692873"
"176","141.784416891","10.29.230.57","178.128.242.134","TCP","148","57960  >  3333 [PSH, ACK] Seq=552 Ack=936 Win=64128 Len=82 TSval=3521753621 TSecr=3388165764"
"177","141.811675740","178.128.242.134","10.29.230.57","TCP","137","3333  >  57960 [PSH, ACK] Seq=936 Ack=634 Win=64128 Len=71 TSval=3388166493 TSecr=3521753621"
"178","141.811700561","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [ACK] Seq=634 Ack=1007 Win=64128 Len=0 TSval=3521753649 TSecr=3388166493"
"179","146.472165384","fe80::ed08:1905:e00a:af72","ff02::fb","MDNS","203","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"180","152.257862565","10.29.230.57","140.82.121.3","TLSv1.2","105","Application Data"
"181","152.257965805","10.29.230.57","140.82.121.3","TLSv1.2","90","Application Data"
"182","152.283566362","140.82.121.3","10.29.230.57","TCP","66","443  >  48798 [ACK] Seq=79 Ack=143 Win=68 Len=0 TSval=2535149358 TSecr=3712777570"
"183","152.283566641","140.82.121.3","10.29.230.57","TCP","66","443  >  48798 [FIN, ACK] Seq=79 Ack=143 Win=68 Len=0 TSval=2535149358 TSecr=3712777570"
"184","152.283608820","10.29.230.57","140.82.121.3","TCP","66","48798  >  443 [ACK] Seq=143 Ack=80 Win=501 Len=0 TSval=3712777596 TSecr=2535149358"
"185","153.257995189","10.29.230.57","185.199.109.133","TLSv1.2","105","Application Data"
"186","153.258110665","10.29.230.57","185.199.109.133","TLSv1.2","90","Application Data"
"187","153.271134653","185.199.109.133","10.29.230.57","TCP","66","443  >  34830 [ACK] Seq=79 Ack=118 Win=286 Len=0 TSval=3531646954 TSecr=2438961619"
"188","153.271134878","185.199.109.133","10.29.230.57","TCP","66","443  >  34830 [ACK] Seq=79 Ack=143 Win=286 Len=0 TSval=3531646954 TSecr=2438961619"
"189","153.271332300","185.199.109.133","10.29.230.57","TLSv1.2","90","Application Data"
"190","153.271332334","185.199.109.133","10.29.230.57","TCP","66","443  >  34830 [FIN, ACK] Seq=103 Ack=143 Win=286 Len=0 TSval=3531646954 TSecr=2438961619"
"191","153.271346472","10.29.230.57","185.199.109.133","TCP","54","34830  >  443 [RST] Seq=143 Win=0 Len=0"
"192","153.271386380","10.29.230.57","185.199.109.133","TCP","54","34830  >  443 [RST] Seq=143 Win=0 Len=0"
"193","153.881467836","178.128.242.134","10.29.230.57","TCP","442","3333  >  57960 [PSH, ACK] Seq=1007 Ack=634 Win=64128 Len=376 TSval=3388178556 TSecr=3521753649"
"194","153.881500435","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [ACK] Seq=634 Ack=1383 Win=64128 Len=0 TSval=3521765719 TSecr=3388178556"
"195","164.555408345","10.29.230.57","192.44.75.10","DNS","87","Standard query 0x515b A aus5.mozilla.org OPT"
"196","164.555427061","10.29.230.57","192.44.75.10","DNS","87","Standard query 0x195c AAAA aus5.mozilla.org OPT"
"197","164.575649342","192.44.75.10","10.29.230.57","DNS","279","Standard query response 0x195c AAAA aus5.mozilla.org CNAME balrog-aus5.r53-2.services.mozilla.com CNAME prod.balrog.prod.cloudops.mozgcp.net SOA ns-cloud-d1.googledomains.com OPT"
"198","164.592995096","192.44.75.10","10.29.230.57","DNS","499","Standard query response 0x515b A aus5.mozilla.org CNAME balrog-aus5.r53-2.services.mozilla.com CNAME prod.balrog.prod.cloudops.mozgcp.net A 35.244.181.201 NS ns-cloud-d1.googledomains.com NS ns-cloud-d2.googledomains.com NS ns-cloud-d3.googledomains.com NS ns-cloud-d4.googledomains.com A 216.239.32.109 A 216.239.34.109 A 216.239.36.109 A 216.239.38.109 AAAA 2001:4860:4802:32::6d AAAA 2001:4860:4802:34::6d AAAA 2001:4860:4802:36::6d AAAA 2001:4860:4802:38::6d OPT"
"199","164.593321730","10.29.230.57","35.244.181.201","TCP","74","36292  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1625044707 TSecr=0 WS=128"
"200","164.606700375","35.244.181.201","10.29.230.57","TCP","74","443  >  36292 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=3581412186 TSecr=1625044707 WS=256"
"201","164.606741022","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1625044721 TSecr=3581412186"
"202","164.606901520","10.29.230.57","35.244.181.201","TLSv1.2","265","Client Hello"
"203","164.620037317","35.244.181.201","10.29.230.57","TCP","66","443  >  36292 [ACK] Seq=1 Ack=200 Win=66816 Len=0 TSval=3581412200 TSecr=1625044721"
"204","164.621630535","35.244.181.201","10.29.230.57","TLSv1.2","1466","Server Hello"
"205","164.621647646","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=200 Ack=1401 Win=64128 Len=0 TSval=1625044736 TSecr=3581412201"
"206","164.621836598","35.244.181.201","10.29.230.57","TCP","1466","443  >  36292 [PSH, ACK] Seq=1401 Ack=200 Win=66816 Len=1400 TSval=3581412201 TSecr=1625044721 [TCP segment of a reassembled PDU]"
"207","164.621836734","35.244.181.201","10.29.230.57","TLSv1.2","754","Certificate, Server Key Exchange, Server Hello Done"
"208","164.621846375","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=200 Ack=2801 Win=64128 Len=0 TSval=1625044736 TSecr=3581412201"
"209","164.621857007","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=200 Ack=3489 Win=63488 Len=0 TSval=1625044736 TSecr=3581412201"
"210","164.623182561","10.29.230.57","35.244.181.201","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"211","164.623511400","10.29.230.57","192.44.75.10","DNS","88","Standard query 0xd703 A ocsp.digicert.com OPT"
"212","164.623522748","10.29.230.57","192.44.75.10","DNS","88","Standard query 0x460a AAAA ocsp.digicert.com OPT"
"213","164.623764144","10.29.230.57","192.44.75.10","DNS","88","Standard query 0x1409 A ocsp.digicert.com OPT"
"214","164.624265561","192.44.75.10","10.29.230.57","DNS","384","Standard query response 0xd703 A ocsp.digicert.com CNAME cs9.wac.phicdn.net A 93.184.220.29 NS ns3.phicdn.net NS ns2.phicdn.net NS ns1.phicdn.net NS ns4.phicdn.net A 72.21.80.5 A 72.21.80.6 A 192.229.254.5 A 192.229.254.6 AAAA 2606:2800:1::5 AAAA 2606:2800:1::6 AAAA 2606:2800:e::5 AAAA 2606:2800:e::6 OPT"
"215","164.624514420","192.44.75.10","10.29.230.57","DNS","185","Standard query response 0x460a AAAA ocsp.digicert.com CNAME cs9.wac.phicdn.net SOA ns1.edgecastcdn.net OPT"
"216","164.624514510","192.44.75.10","10.29.230.57","DNS","384","Standard query response 0x1409 A ocsp.digicert.com CNAME cs9.wac.phicdn.net A 93.184.220.29 NS ns2.phicdn.net NS ns3.phicdn.net NS ns1.phicdn.net NS ns4.phicdn.net A 72.21.80.5 A 72.21.80.6 A 192.229.254.5 A 192.229.254.6 AAAA 2606:2800:1::5 AAAA 2606:2800:1::6 AAAA 2606:2800:e::5 AAAA 2606:2800:e::6 OPT"
"217","164.624698478","10.29.230.57","93.184.220.29","TCP","74","56032  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4001153051 TSecr=0 WS=128"
"218","164.636619345","35.244.181.201","10.29.230.57","TLSv1.2","361","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"219","164.636643020","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=293 Ack=3784 Win=64128 Len=0 TSval=1625044751 TSecr=3581412216"
"220","164.636816078","35.244.181.201","10.29.230.57","TLSv1.2","135","Application Data"
"221","164.636821068","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=293 Ack=3853 Win=64128 Len=0 TSval=1625044751 TSecr=3581412216"
"222","164.638374028","93.184.220.29","10.29.230.57","TCP","74","80  >  56032 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1762615240 TSecr=4001153051 WS=512"
"223","164.638401781","10.29.230.57","93.184.220.29","TCP","66","56032  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4001153064 TSecr=1762615240"
"224","164.638545999","10.29.230.57","93.184.220.29","OCSP","509","Request"
"225","164.651980224","93.184.220.29","10.29.230.57","TCP","66","80  >  56032 [ACK] Seq=1 Ack=444 Win=67072 Len=0 TSval=1762615254 TSecr=4001153065"
"226","164.653350883","93.184.220.29","10.29.230.57","OCSP","865","Response"
"227","164.653366207","10.29.230.57","93.184.220.29","TCP","66","56032  >  80 [ACK] Seq=444 Ack=800 Win=64128 Len=0 TSval=4001153079 TSecr=1762615255"
"228","164.654551986","10.29.230.57","35.244.181.201","TLSv1.2","243","Application Data"
"229","164.654574102","10.29.230.57","35.244.181.201","TLSv1.2","459","Application Data"
"230","164.654757980","10.29.230.57","35.244.181.201","TLSv1.2","104","Application Data"
"231","164.668030335","35.244.181.201","10.29.230.57","TLSv1.2","104","Application Data"
"232","164.668063321","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=901 Ack=3891 Win=64128 Len=0 TSval=1625044782 TSecr=3581412248"
"233","164.668229507","35.244.181.201","10.29.230.57","TCP","66","443  >  36292 [ACK] Seq=3891 Ack=901 Win=68864 Len=0 TSval=3581412248 TSecr=1625044769"
"234","164.670268881","35.244.181.201","10.29.230.57","TLSv1.2","575","Application Data"
"235","164.670288797","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=901 Ack=4400 Win=64128 Len=0 TSval=1625044784 TSecr=3581412250"
"236","164.670486876","35.244.181.201","10.29.230.57","TLSv1.2","552","Application Data"
"237","164.670486935","35.244.181.201","10.29.230.57","TLSv1.2","112","Application Data"
"238","164.670495682","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=901 Ack=4886 Win=64128 Len=0 TSval=1625044785 TSecr=3581412250"
"239","164.670504191","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=901 Ack=4932 Win=64128 Len=0 TSval=1625044785 TSecr=3581412250"
"240","164.670564672","10.29.230.57","35.244.181.201","TLSv1.2","112","Application Data"
"241","164.688463609","35.244.181.201","10.29.230.57","TCP","66","443  >  36292 [ACK] Seq=4932 Ack=947 Win=68864 Len=0 TSval=3581412268 TSecr=1625044785"
"242","167.343720958","10.29.230.57","192.44.75.10","DNS","95","Standard query 0xe08c A normandy.cdn.mozilla.net OPT"
"243","167.343741271","10.29.230.57","192.44.75.10","DNS","95","Standard query 0x9289 AAAA normandy.cdn.mozilla.net OPT"
"244","167.344585525","192.44.75.10","10.29.230.57","DNS","404","Standard query response 0xe08c A normandy.cdn.mozilla.net CNAME normandy-cdn.services.mozilla.com A 52.84.174.31 A 52.84.174.83 A 52.84.174.77 A 52.84.174.80 NS ns-1655.awsdns-14.co.uk NS ns-679.awsdns-20.net NS ns-1471.awsdns-55.org NS ns-258.awsdns-32.com A 205.251.193.2 A 205.251.194.167 A 205.251.197.191 A 205.251.198.119 OPT"
"245","167.344858528","192.44.75.10","10.29.230.57","DNS","220","Standard query response 0x9289 AAAA normandy.cdn.mozilla.net CNAME normandy-cdn.services.mozilla.com SOA ns-679.awsdns-20.net OPT"
"246","167.345064768","10.29.230.57","52.84.174.31","TCP","74","46566  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1517282256 TSecr=0 WS=128"
"247","167.358594246","52.84.174.31","10.29.230.57","TCP","74","443  >  46566 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM TSval=2224074520 TSecr=1517282256 WS=512"
"248","167.358630656","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1517282270 TSecr=2224074520"
"249","167.360136682","10.29.230.57","52.84.174.31","TLSv1.3","583","Client Hello"
"250","167.373533619","52.84.174.31","10.29.230.57","TCP","66","443  >  46566 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=2224074535 TSecr=1517282271"
"251","167.374299993","52.84.174.31","10.29.230.57","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"252","167.374312739","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [ACK] Seq=518 Ack=1429 Win=64128 Len=0 TSval=1517282285 TSecr=2224074535"
"253","167.374561261","52.84.174.31","10.29.230.57","TCP","2922","443  >  46566 [PSH, ACK] Seq=1429 Ack=518 Win=67072 Len=2856 TSval=2224074535 TSecr=1517282271 [TCP segment of a reassembled PDU]"
"254","167.374568775","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [ACK] Seq=518 Ack=4285 Win=62464 Len=0 TSval=1517282286 TSecr=2224074535"
"255","167.375913196","52.84.174.31","10.29.230.57","TLSv1.3","857","Application Data, Application Data, Application Data"
"256","167.375928139","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [ACK] Seq=518 Ack=5076 Win=64128 Len=0 TSval=1517282287 TSecr=2224074536"
"257","167.377249455","10.29.230.57","52.84.174.31","TLSv1.3","130","Change Cipher Spec, Application Data"
"258","167.377382811","10.29.230.57","52.84.174.31","TLSv1.3","448","Application Data"
"259","167.390544227","52.84.174.31","10.29.230.57","TCP","66","443  >  46566 [ACK] Seq=5076 Ack=582 Win=67072 Len=0 TSval=2224074552 TSecr=1517282288"
"260","167.390762146","52.84.174.31","10.29.230.57","TLSv1.3","212","Application Data"
"261","167.390762234","52.84.174.31","10.29.230.57","TCP","66","443  >  46566 [ACK] Seq=5222 Ack=964 Win=68096 Len=0 TSval=2224074552 TSecr=1517282288"
"262","167.390776568","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [ACK] Seq=964 Ack=5222 Win=64128 Len=0 TSval=1517282302 TSecr=2224074552"
"263","167.391666751","52.84.174.31","10.29.230.57","TLSv1.3","1492","Application Data"
"264","167.391677429","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [ACK] Seq=964 Ack=6648 Win=64128 Len=0 TSval=1517282303 TSecr=2224074553"
"265","167.393195255","10.29.230.57","192.44.75.10","DNS","107","Standard query 0x55ae A classify-client.services.mozilla.com OPT"
"266","167.393214307","10.29.230.57","192.44.75.10","DNS","107","Standard query 0xa1aa AAAA classify-client.services.mozilla.com OPT"
"267","167.394150183","192.44.75.10","10.29.230.57","DNS","484","Standard query response 0x55ae A classify-client.services.mozilla.com CNAME prod-classifyclient.normandy.prod.cloudops.mozgcp.net A 34.98.75.36 NS ns-cloud-d2.googledomains.com NS ns-cloud-d3.googledomains.com NS ns-cloud-d4.googledomains.com NS ns-cloud-d1.googledomains.com A 216.239.32.109 A 216.239.34.109 A 216.239.36.109 A 216.239.38.109 AAAA 2001:4860:4802:32::6d AAAA 2001:4860:4802:34::6d AAAA 2001:4860:4802:36::6d AAAA 2001:4860:4802:38::6d OPT"
"268","167.394150848","192.44.75.10","10.29.230.57","DNS","264","Standard query response 0xa1aa AAAA classify-client.services.mozilla.com CNAME prod-classifyclient.normandy.prod.cloudops.mozgcp.net SOA ns-cloud-d1.googledomains.com OPT"
"269","167.394400385","10.29.230.57","34.98.75.36","TCP","74","57204  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1965267298 TSecr=0 WS=128"
"270","167.407916819","34.98.75.36","10.29.230.57","TCP","74","443  >  57204 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=154205153 TSecr=1965267298 WS=256"
"271","167.407953122","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1965267312 TSecr=154205153"
"272","167.409428130","10.29.230.57","34.98.75.36","TLSv1.3","583","Client Hello"
"273","167.422856426","34.98.75.36","10.29.230.57","TCP","66","443  >  57204 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=154205168 TSecr=1965267313"
"274","167.424289530","34.98.75.36","10.29.230.57","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"275","167.424305811","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=518 Ack=1401 Win=64128 Len=0 TSval=1965267328 TSecr=154205169"
"276","167.424536066","34.98.75.36","10.29.230.57","TCP","1466","443  >  57204 [PSH, ACK] Seq=1401 Ack=518 Win=66816 Len=1400 TSval=154205169 TSecr=1965267313 [TCP segment of a reassembled PDU]"
"277","167.424536105","34.98.75.36","10.29.230.57","TLSv1.3","1806","Application Data"
"278","167.424546790","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=518 Ack=2801 Win=63232 Len=0 TSval=1965267329 TSecr=154205169"
"279","167.424553136","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=518 Ack=4541 Win=61568 Len=0 TSval=1965267329 TSecr=154205169"
"280","167.425822319","10.29.230.57","192.44.75.10","DNS","85","Standard query 0x2463 A r3.o.lencr.org OPT"
"281","167.425837324","10.29.230.57","192.44.75.10","DNS","85","Standard query 0x1e67 AAAA r3.o.lencr.org OPT"
"282","167.426137039","10.29.230.57","192.44.75.10","DNS","85","Standard query 0x5740 A r3.o.lencr.org OPT"
"283","167.426744519","192.44.75.10","10.29.230.57","DNS","508","Standard query response 0x2463 A r3.o.lencr.org CNAME o.lencr.edgesuite.net CNAME a1887.dscq.akamai.net A 23.200.86.63 A 23.200.86.233 NS n6dscq.akamai.net NS n5dscq.akamai.net NS n3dscq.akamai.net NS n0dscq.akamai.net NS n2dscq.akamai.net NS n7dscq.akamai.net NS n4dscq.akamai.net NS n1dscq.akamai.net A 88.221.81.192 A 62.115.249.140 A 95.100.203.213 A 92.123.239.172 A 95.100.203.28 A 95.100.203.20 A 62.115.249.141 A 95.100.203.62 AAAA 2600:1480:e800::c0 OPT"
"284","167.427001418","192.44.75.10","10.29.230.57","DNS","508","Standard query response 0x5740 A r3.o.lencr.org CNAME o.lencr.edgesuite.net CNAME a1887.dscq.akamai.net A 23.200.86.233 A 23.200.86.63 NS n3dscq.akamai.net NS n6dscq.akamai.net NS n2dscq.akamai.net NS n1dscq.akamai.net NS n5dscq.akamai.net NS n0dscq.akamai.net NS n7dscq.akamai.net NS n4dscq.akamai.net A 88.221.81.192 A 62.115.249.140 A 95.100.203.213 A 92.123.239.172 A 95.100.203.28 A 95.100.203.20 A 62.115.249.141 A 95.100.203.62 AAAA 2600:1480:e800::c0 OPT"
"285","167.427181864","10.29.230.57","23.200.86.233","TCP","74","34700  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3247879792 TSecr=0 WS=128"
"286","167.440297482","192.44.75.10","10.29.230.57","DNS","532","Standard query response 0x1e67 AAAA r3.o.lencr.org CNAME o.lencr.edgesuite.net CNAME a1887.dscq.akamai.net AAAA 2a02:26f0:82::17c8:578e AAAA 2a02:26f0:82::17c8:57a7 NS n7dscq.akamai.net NS n1dscq.akamai.net NS n0dscq.akamai.net NS n2dscq.akamai.net NS n5dscq.akamai.net NS n6dscq.akamai.net NS n3dscq.akamai.net NS n4dscq.akamai.net A 88.221.81.192 A 62.115.249.140 A 95.100.203.213 A 92.123.239.172 A 95.100.203.28 A 95.100.203.20 A 62.115.249.141 A 95.100.203.62 AAAA 2600:1480:e800::c0 OPT"
"287","167.440665960","23.200.86.233","10.29.230.57","TCP","74","80  >  34700 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3736024569 TSecr=3247879792 WS=128"
"288","167.440691602","10.29.230.57","23.200.86.233","TCP","66","34700  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3247879806 TSecr=3736024569"
"289","167.440807456","10.29.230.57","23.200.86.233","OCSP","508","Request"
"290","167.454193364","23.200.86.233","10.29.230.57","TCP","66","80  >  34700 [ACK] Seq=1 Ack=443 Win=64768 Len=0 TSval=3736024582 TSecr=3247879806"
"291","167.455624026","23.200.86.233","10.29.230.57","OCSP","954","Response"
"292","167.455639551","10.29.230.57","23.200.86.233","TCP","66","34700  >  80 [ACK] Seq=443 Ack=889 Win=64128 Len=0 TSval=3247879821 TSecr=3736024583"
"293","167.456646909","10.29.230.57","34.98.75.36","TLSv1.3","130","Change Cipher Spec, Application Data"
"294","167.456893227","10.29.230.57","34.98.75.36","TLSv1.3","236","Application Data"
"295","167.456908043","10.29.230.57","34.98.75.36","TLSv1.3","345","Application Data"
"296","167.471039951","34.98.75.36","10.29.230.57","TLSv1.3","652","Application Data, Application Data"
"297","167.471074617","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1031 Ack=5127 Win=64128 Len=0 TSval=1965267375 TSecr=154205216"
"298","167.471250453","10.29.230.57","34.98.75.36","TLSv1.3","97","Application Data"
"299","167.471548538","34.98.75.36","10.29.230.57","TLSv1.3","97","Application Data"
"300","167.471554805","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1062 Ack=5158 Win=64128 Len=0 TSval=1965267376 TSecr=154205216"
"301","167.489203278","34.98.75.36","10.29.230.57","TCP","66","443  >  57204 [ACK] Seq=5158 Ack=1062 Win=68864 Len=0 TSval=154205234 TSecr=1965267375"
"302","167.605846464","34.98.75.36","10.29.230.57","TLSv1.3","219","Application Data"
"303","167.605846661","34.98.75.36","10.29.230.57","TLSv1.3","161","Application Data"
"304","167.605846695","34.98.75.36","10.29.230.57","TLSv1.3","97","Application Data"
"305","167.605870759","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1062 Ack=5311 Win=64128 Len=0 TSval=1965267510 TSecr=154205351"
"306","167.605890169","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1062 Ack=5406 Win=64128 Len=0 TSval=1965267510 TSecr=154205351"
"307","167.605891910","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1062 Ack=5437 Win=64128 Len=0 TSval=1965267510 TSecr=154205351"
"308","167.606077193","34.98.75.36","10.29.230.57","TLSv1.3","105","Application Data"
"309","167.606083170","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1062 Ack=5476 Win=64128 Len=0 TSval=1965267510 TSecr=154205351"
"310","167.606190944","10.29.230.57","34.98.75.36","TLSv1.3","105","Application Data"
"311","167.619343584","34.98.75.36","10.29.230.57","TCP","66","443  >  57204 [ACK] Seq=5476 Ack=1101 Win=68864 Len=0 TSval=154205364 TSecr=1965267510"
"312","167.628527764","10.29.230.57","192.44.75.10","DNS","106","Standard query 0x5d4b A content-signature-2.cdn.mozilla.net OPT"
"313","167.628548047","10.29.230.57","192.44.75.10","DNS","106","Standard query 0xeb77 AAAA content-signature-2.cdn.mozilla.net OPT"
"314","167.629462758","192.44.75.10","10.29.230.57","DNS","557","Standard query response 0x5d4b A content-signature-2.cdn.mozilla.net CNAME content-signature-chains.prod.autograph.services.mozaws.net CNAME prod.content-signature-chains.prod.webservices.mozgcp.net A 34.160.144.191 NS ns-cloud-e2.googledomains.com NS ns-cloud-e4.googledomains.com NS ns-cloud-e3.googledomains.com NS ns-cloud-e1.googledomains.com A 216.239.32.110 A 216.239.34.110 A 216.239.36.110 A 216.239.38.110 AAAA 2001:4860:4802:32::6e AAAA 2001:4860:4802:34::6e AAAA 2001:4860:4802:36::6e AAAA 2001:4860:4802:38::6e OPT"
"315","167.653256801","192.44.75.10","10.29.230.57","DNS","569","Standard query response 0xeb77 AAAA content-signature-2.cdn.mozilla.net CNAME content-signature-chains.prod.autograph.services.mozaws.net CNAME prod.content-signature-chains.prod.webservices.mozgcp.net AAAA 2600:1901:0:92a9:: NS ns-cloud-e3.googledomains.com NS ns-cloud-e2.googledomains.com NS ns-cloud-e4.googledomains.com NS ns-cloud-e1.googledomains.com A 216.239.32.110 A 216.239.34.110 A 216.239.36.110 A 216.239.38.110 AAAA 2001:4860:4802:32::6e AAAA 2001:4860:4802:34::6e AAAA 2001:4860:4802:36::6e AAAA 2001:4860:4802:38::6e OPT"
"316","167.653591925","10.29.230.57","34.160.144.191","TCP","74","36544  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=445149763 TSecr=0 WS=128"
"317","167.667153860","34.160.144.191","10.29.230.57","TCP","74","443  >  36544 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=3996541925 TSecr=445149763 WS=256"
"318","167.667191699","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=445149776 TSecr=3996541925"
"319","167.668675715","10.29.230.57","34.160.144.191","TLSv1.3","583","Client Hello"
"320","167.682096612","34.160.144.191","10.29.230.57","TCP","66","443  >  36544 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3996541940 TSecr=445149778"
"321","167.684844340","34.160.144.191","10.29.230.57","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"322","167.684864300","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=518 Ack=1401 Win=64128 Len=0 TSval=445149794 TSecr=3996541942"
"323","167.685057106","34.160.144.191","10.29.230.57","TCP","1466","443  >  36544 [PSH, ACK] Seq=1401 Ack=518 Win=66816 Len=1400 TSval=3996541942 TSecr=445149778 [TCP segment of a reassembled PDU]"
"324","167.685057201","34.160.144.191","10.29.230.57","TCP","1466","443  >  36544 [ACK] Seq=2801 Ack=518 Win=66816 Len=1400 TSval=3996541942 TSecr=445149778 [TCP segment of a reassembled PDU]"
